row_index,truth,h0__ACC,h0__BLCA,h0__BRCA,h0__CESC,h0__COAD,h0__DLBC,h0__GBMLGG,h0__HNSC,h0__KIPAN,h0__KIRC,h0__LAML,h0__LGG,h0__LIHC,h0__LUAD,h0__LUSC,h0__OV,h0__PAAD,h0__PCPG,h0__PRAD,h0__SARC,h0__SKCM,h0__STES,h0__TGCT,h0__THCA,h0__THYM,h0__UCEC,exact__ACC,exact__BLCA,exact__BRCA,exact__CESC,exact__COAD,exact__DLBC,exact__GBMLGG,exact__HNSC,exact__KIPAN,exact__KIRC,exact__LAML,exact__LGG,exact__LIHC,exact__LUAD,exact__LUSC,exact__OV,exact__PAAD,exact__PCPG,exact__PRAD,exact__SARC,exact__SKCM,exact__STES,exact__TGCT,exact__THCA,exact__THYM,exact__UCEC
11,HNSC,0.007689855,0.008690317,0.0823624,0.18171078,0.052042954,0.0048789997,0.0056123,0.095385656,0.026219184,0.017974574,2.0036696e-06,0.00080364215,0.047379173,0.093670994,0.13993454,0.022616943,0.022197893,5.5930095e-06,0.0015341135,0.019106388,0.05348747,0.09184737,0.004815711,7.596263e-05,0.00043223606,0.019522976,0.019563956,0.010263435,0.08356461,0.19632779,0.048473872,0.010216084,0.006009062,0.085777186,0.03425851,0.017890792,1.9714948e-06,0.0009793965,0.035794348,0.09113298,0.13341536,0.020542169,0.018140731,5.578835e-06,0.0012103543,0.024247015,0.04416788,0.096123934,0.0064365556,5.3010226e-05,0.0006434538,0.014759953
12,KIRC,0.0031975163,0.03537641,0.09388466,0.06948669,0.0037398455,0.008828404,0.0063761417,0.016285947,0.42170048,0.104144685,0.00034367986,0.004489952,0.040869795,0.06807889,0.0007287485,0.013566671,0.008234931,0.0053393203,0.012699689,0.011964274,0.0057878243,0.0335663,0.019221742,0.0009444169,0.003595283,0.0075476863,0.0002304609,0.02712741,0.10073476,0.08316933,0.0025432226,0.011143825,0.0056452462,0.019864257,0.32685995,0.09163685,0.00029869901,0.0014508561,0.08827373,0.08647739,0.00077849766,0.020605637,0.009612237,0.0029973765,0.026938284,0.020691736,0.004269722,0.033849597,0.023796877,0.001129487,0.0056903297,0.004184316
13,PAAD,0.0011471325,0.003371783,0.15907979,0.0057859956,0.10758432,0.0016923627,0.022210559,0.063335195,0.0035569186,0.0035847405,0.0007962,0.0074957586,0.04020041,0.033736754,0.013890632,0.12215959,0.21229105,0.0022442974,0.014908521,0.030650154,0.010090859,0.09483819,0.008326302,0.0044406727,0.0045092925,0.028072532,0.00080258003,0.0045455615,0.1624541,0.0063703563,0.09583593,0.002787792,0.01807434,0.05087069,0.0034158374,0.0040639006,0.00046702314,0.0062362575,0.023497213,0.030305749,0.022477739,0.11642983,0.21753643,0.0015852982,0.008616947,0.031650476,0.0056398064,0.1485263,0.008935074,0.0025637422,0.0037751019,0.022536037
14,SKCM,2.134235e-06,0.00015802127,1.0503192e-05,7.500788e-05,0.0011209596,2.2155802e-05,3.3673037e-10,0.00010617043,1.16737645e-07,2.7967307e-11,3.1569792e-11,8.223884e-08,6.022478e-07,0.00047693448,0.004690664,1.4816402e-11,1.3240868e-10,1.1755431e-11,1.1394291e-09,2.1849726e-07,0.9931215,6.7558816e-05,3.0377496e-11,6.800926e-11,5.823991e-10,0.00014736099,5.1044244e-06,4.446623e-06,1.2920395e-07,1.1550428e-06,0.00010031517,6.045296e-08,3.2772798e-10,7.714335e-06,2.1119263e-08,2.7764418e-11,3.1569792e-11,2.2879918e-08,4.4603086e-09,3.4407105e-05,0.00011793876,1.4729136e-11,1.0990901e-10,1.1755431e-11,1.1393033e-09,1.3539896e-08,0.9997046,1.5088008e-06,3.0373835e-11,6.800926e-11,4.749608e-10,2.263447e-05
15,OV,0.007097518,0.003081807,0.07844974,0.025742535,0.0075151836,0.018416889,0.15255184,0.017191216,0.08001975,0.07512605,0.030669084,0.12665196,0.031189233,0.024868151,0.0016569421,0.023068117,0.0137638785,0.044201553,0.10867582,0.038803164,0.006203548,0.0130448025,0.013309527,0.01803568,0.029877849,0.010788095,0.000716234,0.0016521293,0.068208136,0.03208792,0.0024823174,0.008564368,0.11893295,0.021786533,0.075030915,0.044909485,0.029450934,0.07245565,0.04788601,0.04420495,0.0016865551,0.01781972,0.00996058,0.021979764,0.15925194,0.06422734,0.004790801,0.014878019,0.018590333,0.028774565,0.08508009,0.004591811
16,KIPAN,0.0017361488,0.016486164,0.09457585,0.017597558,0.11680492,0.012413818,0.025892545,0.02540061,0.009577523,0.019167162,0.00010282315,0.005953405,0.07626816,0.044121318,0.024058811,0.065696485,0.02613357,8.555699e-05,0.0732264,0.057029657,0.014400735,0.22263703,0.004300797,0.000867173,0.0033457933,0.042120013,0.001167125,0.010169167,0.08900636,0.012601696,0.15436606,0.0061963033,0.024449104,0.025279287,0.008711251,0.023735275,0.000116822084,0.006487171,0.06770887,0.06237516,0.0281439,0.055388782,0.029528918,8.512256e-05,0.0846165,0.06576994,0.02045894,0.17746237,0.0032112773,0.0010964343,0.0036163325,0.038251884
17,KIPAN,2.4779374e-05,6.196777e-06,0.0005242193,0.001044383,6.6283856e-06,6.497125e-05,5.6477515e-05,5.1659704e-06,0.28178784,0.68158126,0.0030241893,0.000110514644,1.1842887e-05,5.8085698e-06,9.4559846e-07,2.4850748e-05,1.939425e-05,0.018331908,0.0020057082,0.00020760545,4.7917856e-05,2.1557748e-06,0.00022302194,0.0037056813,0.007116001,6.0511677e-05,8.699548e-06,3.5869256e-05,0.004295109,0.0067258915,2.9304138e-05,0.00040857733,0.00033753674,3.4414483e-05,0.25452462,0.5564708,0.014677814,0.00054795836,0.00010224234,4.1993047e-05,7.5643397e-06,0.00019084955,0.00018238978,0.080508575,0.014673996,0.0014554624,0.00019667447,1.5078382e-05,0.002220591,0.018364036,0.043737426,0.00020654271
18,BRCA,0.00076713646,0.00051141926,0.1942975,0.009669619,0.0005341469,0.0024117655,0.006099524,0.0006475277,0.010837633,0.008029565,0.1881559,0.008421704,0.0005586529,0.00042723952,0.0001661294,0.0035940188,0.0015484716,0.14742957,0.09923373,0.032788526,0.0009149729,0.00027010488,0.0016532025,0.0800758,0.19981578,0.0011403485,0.00076713646,0.00051141926,0.1942975,0.009669619,0.0005341469,0.0024117655,0.006099524,0.0006475277,0.010837633,0.008029565,0.1881559,0.008421704,0.0005586529,0.00042723952,0.0001661294,0.0035940188,0.0015484716,0.14742957,0.09923373,0.032788526,0.0009149729,0.00027010488,0.0016532025,0.0800758,0.19981578,0.0011403485
19,PRAD,0.0046199234,0.0032678556,0.18233027,0.063666135,0.015426628,0.0059023313,0.012866687,0.015051596,0.056770794,0.026116045,0.012514036,0.0052127843,0.017165123,0.014722528,0.0025790355,0.049292583,0.028977085,0.050616015,0.109082304,0.023438254,0.015938912,0.0170662,0.04571539,0.17650856,0.019454047,0.025698865,0.0014685132,0.0045936448,0.14507239,0.02868448,0.0076515996,0.0017971864,0.010777617,0.01615214,0.05622941,0.017713817,0.0070523764,0.004723083,0.009599395,0.010488676,0.0025872353,0.028139692,0.02691309,0.043474942,0.116183706,0.011051857,0.017138083,0.010348181,0.0077489894,0.39748916,0.008030458,0.008890266
20,GBMLGG,8.338826e-05,0.00018738955,0.24631542,0.0125077395,0.0019068295,0.005356264,0.011793881,0.0031443033,0.003922244,0.004690181,0.10735773,0.021782074,0.0011255161,0.0012115695,0.0008276819,0.013414332,0.0037047984,0.017140437,0.132219,0.09004764,0.0008734241,0.001047661,0.00014625819,0.09245916,0.22055009,0.006184949,0.00017375425,0.0015270265,0.22709191,0.0133201815,0.0027326078,0.0055502527,0.011172319,0.0035311908,0.0040405467,0.012293135,0.20623331,0.05090813,0.000496129,0.0016777017,0.0016148455,0.021622628,0.0071225245,0.11546675,0.06842271,0.065595284,0.002714396,0.0025535375,0.00018326732,0.06944174,0.09704995,0.0074641467
21,UCEC,0.0004729449,0.0032263384,0.20380627,0.004557196,0.032564934,0.0025932621,0.05739484,0.03847463,0.0024866862,0.0031242725,0.001121386,0.02468291,0.0025925224,0.004206683,0.0049709817,0.115756184,0.08899577,0.001019785,0.016043492,0.042314127,0.00062626123,0.033261612,0.000633009,0.0034540412,0.005206096,0.30641374,0.0004729449,0.0032263384,0.20380627,0.004557196,0.032564934,0.0025932621,0.05739484,0.03847463,0.0024866862,0.0031242725,0.001121386,0.02468291,0.0025925224,0.004206683,0.0049709817,0.115756184,0.08899577,0.001019785,0.016043492,0.042314127,0.00062626123,0.033261612,0.000633009,0.0034540412,0.005206096,0.30641374
22,GBMLGG,0.00034877565,0.011113913,0.0405195,0.07160852,0.007930057,0.0067619956,0.38065666,0.014598242,0.016575739,0.050161444,0.0027323412,0.08598368,0.01815259,0.020394815,0.0026257318,0.008078845,0.008206825,0.0055812504,0.025193809,0.03452492,0.01068967,0.0076713907,0.0034627211,0.0104974285,0.009139188,0.14678995,0.0004926202,0.012299247,0.030808678,0.042834286,0.008413659,0.0043747528,0.45408154,0.015458853,0.019064248,0.06680815,0.0012677155,0.04727702,0.0054452973,0.008332531,0.0017844933,0.0082363095,0.0070257275,0.0049787066,0.009677464,0.014433598,0.0053229285,0.012184741,0.001616441,0.0054732794,0.0040314468,0.20827627
23,LAML,0.001756023,0.0018073479,0.3290087,0.054345842,0.013554093,0.0057624127,0.0070860493,0.006514372,0.033166856,0.031139867,0.09425139,0.0023482267,0.0084764175,0.0051033883,0.0012913687,0.031413496,0.01438499,0.09336577,0.05171359,0.04850585,0.0069572954,0.00399291,0.012773213,0.0529949,0.07723609,0.011049511,0.0017498682,0.000802855,0.2420568,0.036068182,0.022453224,0.08065532,0.010493295,0.0046015675,0.06937537,0.10168424,0.22324993,0.0147299105,0.0023316408,0.002586975,0.0016935156,0.007726969,0.01979642,0.040933747,0.01714596,0.0215996,0.005060188,0.0063155927,0.036075138,0.009566516,0.014447291,0.0067999423
24,COAD,4.6025503e-05,0.00034711752,0.0004944764,0.0008657219,0.33799547,3.4801764e-05,5.383159e-08,9.4274925e-05,3.2969936e-06,1.0161364e-08,8.940671e-10,4.334782e-09,7.4869467e-06,0.00018767816,0.0003350864,6.583038e-10,1.2716275e-07,1.4537842e-09,3.4244215e-07,1.1428619e-07,0.0029196064,0.010931837,1.30437465e-08,1.4901758e-09,3.2343138e-08,0.64573646,1.1021297e-05,0.00012735005,0.00031816293,0.00066167634,0.6155825,6.752005e-06,3.8989587e-08,7.404221e-05,3.5885275e-06,1.0168876e-08,8.940671e-10,3.2624706e-10,1.8626323e-06,8.5484615e-05,0.00029031406,6.582803e-10,1.2718279e-07,1.4537842e-09,3.4244215e-07,1.5562739e-07,0.001423389,0.017150976,1.304448e-08,1.4901758e-09,3.2343138e-08,0.36426204
25,STES,0.0004132073,0.0041594584,0.007634914,0.0013114233,0.09659049,0.0023344043,0.013400978,0.024360953,0.014014725,0.0039596646,2.5356643e-09,0.0009179834,0.070529856,0.06442398,0.025840743,0.02777098,0.0049266834,1.2600252e-08,0.0022141263,0.0076724463,0.035435844,0.50781333,0.000548097,1.839084e-06,2.644668e-05,0.08369743,0.001297752,0.0018771704,0.013886519,0.0012159981,0.20683904,0.0012524163,0.010063761,0.010131258,0.0055274228,0.0012507781,2.5289695e-09,0.00038828692,0.019057266,0.035961,0.015072932,0.013824843,0.0032067788,1.2372266e-08,0.00037485582,0.0026810134,0.014811954,0.5181129,0.00038201775,4.3620366e-07,5.822416e-06,0.12277778
26,BRCA,0.001166589,0.0014166454,0.56988305,0.042559925,0.008361653,0.002950576,0.039662387,0.011248633,0.0053443746,0.010124917,0.00889649,0.061080992,0.010720995,0.007377184,0.0006253912,0.0086717475,0.0016782344,0.014329483,0.015332915,0.02608184,0.0035670637,0.0054269624,0.00071398565,0.011889396,0.0062779356,0.12461059,0.0064280475,0.00092589174,0.5892908,0.044821315,0.024348412,0.00110788,0.07002181,0.007907027,0.0028149104,0.004224303,0.0060560624,0.04826288,0.0022211592,0.0045148865,0.0004950004,0.005936302,0.003398929,0.014302131,0.0031279007,0.02660369,0.0019844647,0.00925547,0.0006417098,0.006684704,0.0060112425,0.10861308
27,THCA,2.9764122e-05,3.7006575e-05,0.0005801137,0.00050247513,0.0004228447,0.00010205464,0.00027902398,1.770623e-05,5.8624e-05,0.0001383194,0.0039774263,0.0008318039,4.9330796e-05,7.105485e-05,4.653728e-06,5.3444583e-05,7.875902e-05,0.006861297,0.0019118179,0.0002778208,0.0033682117,1.1025137e-05,7.016961e-05,0.975068,0.0048478562,0.00034924745,1.3661956e-05,1.5635786e-05,0.00030828457,0.00023808672,0.00051531603,3.254749e-05,0.00031230555,1.1681319e-05,5.0892166e-05,0.00013111226,0.0022353826,0.00067314185,1.2167507e-05,9.1466914e-05,2.0839668e-06,3.333382e-05,5.201277e-05,0.004865994,0.0007463983,0.00018791345,0.004218209,5.6021386e-06,3.999638e-05,0.9834134,0.0015804197,0.00021295842
28,BRCA,0.00033422819,0.0025554597,0.1373215,0.021923732,0.0049866247,0.0040428457,0.010392957,0.003115799,0.004386315,0.004072182,0.1001934,0.006727059,0.0017599249,0.0020265926,0.00063821283,0.013113612,0.018667135,0.21298002,0.1787495,0.07946398,0.0023642404,0.0026528114,0.0050242236,0.078207135,0.10079441,0.003506154,0.000101031845,0.0029605085,0.13672441,0.023604805,0.0036182848,0.0049633235,0.007748316,0.0036679658,0.0052625765,0.0046297614,0.104053095,0.0054688747,0.0024863349,0.0024444878,0.00087951473,0.013779046,0.015475717,0.18635403,0.19204278,0.087546684,0.0022195168,0.0023296631,0.004457405,0.06646674,0.11806353,0.0026516058
29,SKCM,4.0003237e-05,0.0021347664,2.6281794e-05,0.00031994437,0.0020085173,1.2376756e-05,1.2318517e-05,0.00080356136,8.839816e-07,2.2149843e-08,2.3916532e-11,2.1832313e-05,0.000104065235,0.008782878,0.012047871,3.886157e-08,3.4379332e-06,3.4630107e-12,4.8727675e-09,9.068592e-06,0.9723943,0.00074712787,1.7484156e-07,3.908873e-12,2.3823599e-08,0.000530546,0.00015527352,0.0009240059,7.781532e-06,0.00021350765,0.0022415211,5.125194e-06,1.2492278e-05,0.00044078272,1.4081685e-06,2.516393e-08,2.3916532e-11,1.5479709e-05,3.220378e-05,0.0031754302,0.0046377312,1.2134607e-08,1.753385e-06,3.4630107e-12,1.0351956e-09,2.8675506e-06,0.98607624,0.0004822627,7.2055016e-08,3.908873e-12,2.2462078e-08,0.0015740414
30,ACC,0.94502354,0.00096299447,0.0004322822,0.0019394971,0.002138596,0.00042493118,0.0050060195,0.00052523235,0.0017272709,0.00035078102,3.2606937e-07,0.001178353,0.015004825,0.0005154578,0.000559641,7.4483854e-05,0.0021210976,1.7179093e-06,0.00014763013,0.0013355644,0.0020720747,0.0021634938,0.0023111051,4.5489225e-05,1.0284791e-05,0.013927316,0.9999484,6.530289e-07,9.7439525e-08,1.8400418e-07,2.4671735e-07,1.6084462e-08,1.1068821e-05,5.381729e-09,2.39759e-05,1.229637e-06,8.5429115e-11,5.396913e-07,2.7411074e-06,1.75372e-07,2.2765403e-07,7.9458795e-09,4.177277e-07,9.490163e-09,8.844142e-09,1.1597955e-07,3.9598212e-06,2.837068e-07,1.5130015e-06,2.318456e-09,6.752539e-10,4.1674257e-06
31,GBMLGG,0.00013472869,0.00010141772,0.00055257743,0.00033572986,0.0080049625,3.4911118e-05,0.3379751,0.0027466284,4.1940133e-05,0.00014229922,0.001646527,0.6046409,0.0014155313,0.00057321665,0.0003671285,0.0051705926,0.016589746,0.00039613707,0.0011701755,0.0016311465,0.0005238292,0.001517585,2.4184059e-05,0.0011373695,0.0004753498,0.0126503585,0.00017611662,0.00020238971,0.0003911716,0.00025231444,0.014145517,3.733365e-05,0.25550255,0.0018950375,3.6807978e-05,0.000120014134,0.0016208664,0.6699389,0.00040487628,0.00045890253,0.00033843,0.005450997,0.01865486,0.0004863643,0.0004969711,0.0009789722,0.0008816879,0.002335997,1.136387e-05,0.00039917574,8.94876e-05,0.024692718
32,HNSC,0.00014656526,0.03493452,0.20168057,0.020370027,0.07181532,0.00085384765,0.0017018125,0.34910223,0.0023993885,0.0037048406,3.3128035e-06,0.00016757872,0.0035840007,0.08777608,0.059761763,0.060482327,0.010539127,2.5385777e-06,0.00083987607,0.020505706,0.020740299,0.044598185,0.0003029673,6.9962903e-06,0.001990838,0.0019893486,0.00020337592,0.049560074,0.17417867,0.051510308,0.037761316,0.0005953108,0.0012358453,0.4031702,0.0031703587,0.0022321485,3.3172046e-06,0.00032966526,0.0040462767,0.055897675,0.054391246,0.07278513,0.015844306,2.5171325e-06,0.0006016058,0.014174735,0.005495697,0.0483125,0.00033150398,5.7801967e-06,0.0019564251,0.0022039085
33,KIRC,0.0028238327,0.0033345069,0.038080685,0.030797217,0.0074276393,0.0052280542,0.015562027,0.005055164,0.11695018,0.3221926,0.0030186833,0.0062125283,0.03025813,0.012753583,0.007612856,0.045066744,0.0070025483,0.008211577,0.18767172,0.06658832,0.017565029,0.007969437,0.01553145,0.013831506,0.007829967,0.015424027,0.002502367,9.345064e-05,0.002774838,0.00029369988,0.0005011376,5.8086956e-05,0.004435954,0.000111377005,0.07666414,0.8233169,7.1704635e-05,0.0021218306,0.00016846237,0.00016654748,0.0001985117,0.0004950574,0.00023773308,0.0004096494,0.06094498,0.021199154,0.000936996,0.0005491263,0.0005645373,0.00032801082,2.0194388e-05,0.0008355313
34,KIRC,0.00053012045,0.000734114,0.001059236,0.0029822453,0.0015695762,0.00051169,0.0012951649,0.0024949762,0.07471983,0.89293,5.810928e-07,0.00023177601,0.0020235933,0.0023012243,0.0006405266,0.00066750805,0.003254323,5.9398976e-06,0.0007104328,0.0009081237,0.0024305843,0.0021678188,0.0042724307,3.841186e-05,6.009666e-05,0.0014597178,0.00021317466,2.7887356e-06,1.3309864e-06,2.3661917e-06,1.5371503e-05,2.4042347e-07,4.930842e-05,2.6331325e-06,0.019160382,0.98046243,4.5996473e-09,2.2406097e-05,1.10998286e-07,1.6601355e-06,1.9601614e-06,5.981542e-07,1.2102741e-05,2.9802006e-08,6.035479e-08,2.4417457e-07,2.3019116e-05,5.740613e-06,1.0256598e-05,4.616767e-08,7.259899e-08,1.16093015e-05
35,PRAD,0.0026056569,0.0012713778,0.07016764,0.03870444,0.0038981573,0.0013472751,0.0040450078,0.0022330072,0.024307374,0.055805195,0.100019276,0.010673898,0.005433625,0.00339668,0.00073817384,0.006029806,0.0044197235,0.30341968,0.077995256,0.122293375,0.0052004545,0.0044556907,0.004245104,0.080091186,0.06053649,0.0066665076,0.00026603654,0.0012691399,0.0716146,0.041565966,0.002859927,0.0017320354,0.00418967,0.002641525,0.022269337,0.03822815,0.08967493,0.0054810583,0.008442584,0.0046059564,0.0009895498,0.0070559103,0.004300774,0.2906071,0.09445341,0.14144239,0.004544729,0.004052695,0.0053009437,0.08011517,0.068263,0.0040333164
