row_index,truth,h0__ACC,h0__BLCA,h0__BRCA,h0__CESC,h0__COAD,h0__DLBC,h0__GBMLGG,h0__HNSC,h0__KIPAN,h0__KIRC,h0__LAML,h0__LGG,h0__LIHC,h0__LUAD,h0__LUSC,h0__OV,h0__PAAD,h0__PCPG,h0__PRAD,h0__SARC,h0__SKCM,h0__STES,h0__TGCT,h0__THCA,h0__THYM,h0__UCEC,exact__ACC,exact__BLCA,exact__BRCA,exact__CESC,exact__COAD,exact__DLBC,exact__GBMLGG,exact__HNSC,exact__KIPAN,exact__KIRC,exact__LAML,exact__LGG,exact__LIHC,exact__LUAD,exact__LUSC,exact__OV,exact__PAAD,exact__PCPG,exact__PRAD,exact__SARC,exact__SKCM,exact__STES,exact__TGCT,exact__THCA,exact__THYM,exact__UCEC
10,STES,0.010642775,0.009267246,0.06002882,0.033970207,0.003970852,0.0028912798,0.009508282,0.009467098,0.0327049,0.03508281,0.028523158,0.01489044,0.077205345,0.010039477,0.0026914785,0.012843996,0.005265128,0.09411653,0.14806055,0.011875008,0.008536876,0.0067763804,0.036822,0.06917066,0.0579279,0.20772085,0.016517999,0.006986279,0.057434525,0.029404052,0.0054439977,0.002784436,0.01945165,0.0040559564,0.045267396,0.032836966,0.015867706,0.01588309,0.061707437,0.004872656,0.0013722352,0.012306705,0.0050175856,0.07417733,0.12886232,0.0126012685,0.007089761,0.007195776,0.03566087,0.026901871,0.055694316,0.31460577
11,HNSC,0.0018699557,0.006188719,0.028624117,0.086911336,0.04934428,0.0061721955,0.0046851533,0.095400415,0.024232086,0.020326393,7.998371e-07,0.0007415963,0.05408651,0.111476816,0.16528626,0.017667878,0.014928693,4.01702e-07,0.004614473,0.035783328,0.02968575,0.21552674,0.0069837295,8.888226e-05,0.0005240239,0.018849516,0.00059710484,0.009476899,0.023823982,0.20170677,0.0383873,0.0044524074,0.0035701594,0.09985403,0.01852746,0.005093047,7.959512e-07,0.00019607627,0.0570783,0.091127604,0.14122793,0.013109687,0.007122961,3.979704e-07,0.004763096,0.024380991,0.058133047,0.18871406,0.0035834974,6.0412134e-05,0.00045567562,0.004556327
12,KIRC,0.0032919804,0.022422757,0.16806093,0.053598963,0.0069741313,0.004082821,0.019611772,0.016886296,0.29306975,0.13477068,0.0016880574,0.004760541,0.04519675,0.07000182,0.0016246352,0.019998917,0.010184291,0.004905128,0.017956134,0.016202822,0.009628285,0.024489438,0.020939944,0.0009472209,0.022829907,0.0058760927,0.006092002,0.017036011,0.13197728,0.054195795,0.00943217,0.004945944,0.023597907,0.01966979,0.28256062,0.16209699,0.0013219119,0.004370235,0.04743388,0.07482527,0.001866834,0.01832225,0.008947817,0.0034130786,0.016509112,0.024047516,0.01406534,0.020673139,0.02592997,0.0014479351,0.019891374,0.0053298664
13,PAAD,0.0013570099,0.002525245,0.09708186,0.0055155167,0.071937285,0.0018343373,0.046130247,0.057770055,0.009602587,0.0057265447,0.0010926987,0.0059609804,0.065622084,0.041079976,0.01247463,0.16100448,0.1981667,0.002188252,0.017309627,0.057601444,0.0055793864,0.09155834,0.008283434,0.0035495192,0.006268947,0.02277877,0.0010720585,0.0023634888,0.08351935,0.0071435547,0.04552811,0.0020463255,0.02925512,0.033077512,0.008437989,0.0053739017,0.00095609686,0.0033062662,0.043421626,0.040741656,0.011055463,0.10646378,0.38118908,0.0009794215,0.0077969464,0.041832477,0.003666884,0.11307753,0.0046986835,0.0015966296,0.002008714,0.01939142
14,SKCM,1.8075349e-07,8.924278e-05,1.1489574e-06,0.000109099296,0.0011275127,2.0450268e-06,3.3242826e-09,0.00029471517,3.2844607e-08,1.2811512e-11,1.1099503e-12,2.4375743e-10,7.3426156e-07,8.796376e-05,0.0020702558,1.6372969e-11,6.674813e-10,2.9362962e-12,3.0995498e-11,4.820854e-08,0.99593943,8.128001e-05,2.7353652e-11,1.1746208e-12,2.1251449e-10,0.00019625002,1.3906124e-06,5.399134e-06,8.1134644e-08,6.4658916e-06,0.00015091394,4.8946475e-08,3.4565422e-09,6.5049564e-05,7.0765283e-09,1.1822227e-11,1.1099503e-12,2.437608e-10,2.7283198e-08,9.0958665e-06,0.00020620663,1.6322742e-11,6.6793726e-10,2.9362962e-12,3.082225e-11,2.181286e-09,0.99953395,3.006425e-06,2.7353616e-11,1.1746208e-12,1.3748172e-10,1.8349678e-05
15,OV,0.005820883,0.0029226234,0.0982695,0.014896929,0.005778575,0.017543014,0.109295815,0.021376442,0.16717985,0.13910742,0.013904611,0.046022862,0.012765142,0.030696398,0.0014178307,0.025536656,0.0140379025,0.037646096,0.109212436,0.040527247,0.006976996,0.0107028205,0.013526531,0.015493641,0.028037494,0.0113042835,0.005820883,0.0029226234,0.0982695,0.014896929,0.005778575,0.017543014,0.109295815,0.021376442,0.16717985,0.13910742,0.013904611,0.046022862,0.012765142,0.030696398,0.0014178307,0.025536656,0.0140379025,0.037646096,0.109212436,0.040527247,0.006976996,0.0107028205,0.013526531,0.015493641,0.028037494,0.0113042835
16,KIPAN,0.0011274695,0.0047079455,0.15284207,0.01747879,0.10688658,0.0043301806,0.021157328,0.03324351,0.008500779,0.017429324,0.00021205508,0.009053726,0.09136405,0.054335076,0.023421079,0.06036265,0.022787908,0.00013694192,0.050211348,0.043538537,0.010965059,0.22252466,0.0037509017,0.0011665362,0.004012029,0.03445343,0.0011274695,0.0047079455,0.15284207,0.01747879,0.10688658,0.0043301806,0.021157328,0.03324351,0.008500779,0.017429324,0.00021205508,0.009053726,0.09136405,0.054335076,0.023421079,0.06036265,0.022787908,0.00013694192,0.050211348,0.043538537,0.010965059,0.22252466,0.0037509017,0.0011665362,0.004012029,0.03445343
17,KIPAN,3.1240732e-05,1.3538528e-05,0.0008572993,0.00039725244,6.341724e-06,9.9114994e-05,7.6230914e-05,1.5005468e-05,0.43331465,0.53872496,0.0070373686,0.00015174814,1.1714299e-05,1.0993565e-05,2.9014209e-06,2.7602673e-05,9.161512e-06,0.010454761,0.001211656,0.00028263216,9.6861135e-05,8.876681e-06,9.42415e-05,0.0029342622,0.003999633,0.00012994304,1.2727109e-05,6.930935e-05,0.0051928875,0.0020851565,2.8062279e-05,0.0004896816,0.00039392733,8.68175e-05,0.37698302,0.5127786,0.022512173,0.0007210093,7.085623e-05,7.506777e-05,1.9869773e-05,0.00016928346,5.6030003e-05,0.03710124,0.006542364,0.0013852656,0.00040031996,4.886629e-05,0.0005318268,0.013264687,0.018457823,0.00052308606
18,BRCA,0.0002477772,0.0002799854,0.14226405,0.011090551,0.00046897147,0.0012595457,0.0043312307,0.0008285996,0.005568257,0.0051746126,0.33252242,0.01444083,0.00059445115,0.00040102316,5.6166955e-05,0.0037620582,0.0038750244,0.13869725,0.16750325,0.0155586675,0.0016988267,0.00022651859,0.00070870237,0.071993895,0.075232364,0.0012150444,8.094919e-05,0.0003410066,0.14421836,0.013336617,0.0005060391,0.0013180729,0.006145609,0.001121146,0.0063859117,0.006113449,0.30085373,0.009431438,0.00073167286,0.000528491,8.640679e-05,0.0046076505,0.004103593,0.15993233,0.16591994,0.016247196,0.0015568713,0.00028570354,0.00090059737,0.07386522,0.08027255,0.0011094423
19,PRAD,0.010074174,0.0041196723,0.20625547,0.06648898,0.011036529,0.008445859,0.013505746,0.010592095,0.05586033,0.01588241,0.005999681,0.0120603135,0.02821939,0.012913207,0.002120475,0.054926697,0.020020494,0.056735743,0.08442497,0.05340056,0.01620777,0.009676158,0.03437312,0.17146057,0.016386665,0.018812954,0.0024676593,0.0032095744,0.17166178,0.03384893,0.009277867,0.005339201,0.012248529,0.012175071,0.051899012,0.009625765,0.004126399,0.011588854,0.018992329,0.018021494,0.0029011928,0.044908587,0.033945985,0.052130453,0.040058054,0.025875088,0.024754757,0.008705648,0.013940155,0.36496595,0.015953036,0.007378649
20,GBMLGG,6.190881e-05,0.000101471815,0.2705786,0.017550586,0.0030648697,0.0040942794,0.0074830255,0.0021453253,0.0051818294,0.004962835,0.111935236,0.016331276,0.0012744934,0.0010323727,0.0006653064,0.012771452,0.0023227462,0.020290332,0.1126923,0.06993143,0.0008308565,0.0008411177,0.00050788396,0.060720507,0.26639473,0.0062333043,0.00012634866,0.000504193,0.24731384,0.02274313,0.0040755994,0.0032316234,0.010394898,0.0035212142,0.0061776075,0.007906464,0.2197709,0.059360623,0.001360834,0.0019015904,0.0014128131,0.018778114,0.0050730505,0.056140535,0.04585404,0.064320676,0.0030629232,0.0015517232,0.00050184136,0.11329326,0.09323506,0.008387113
21,UCEC,0.0007713927,0.004247078,0.19737552,0.0067406227,0.033578854,0.0027689242,0.04516377,0.032663736,0.0055746683,0.0054529994,0.0012279788,0.021613562,0.00552137,0.003452564,0.004644352,0.13809519,0.1047949,0.0017778013,0.022856947,0.031284884,0.0008443304,0.03184873,0.0010792967,0.0047641424,0.0033443037,0.28851214,0.00065195747,0.0040189745,0.358735,0.0049159233,0.052414726,0.0013128812,0.027154861,0.03746589,0.0045221145,0.0059962464,0.0014844349,0.012728272,0.0016465081,0.0017900186,0.00367361,0.1203341,0.028783869,0.0009377743,0.012503337,0.011661553,0.0006426519,0.029143253,0.00023315767,0.0020402758,0.0006458502,0.2745627
22,GBMLGG,0.00046960037,0.005384009,0.04990677,0.12594886,0.005442189,0.008481599,0.31834754,0.018129194,0.052172415,0.033006497,0.0021554714,0.11416231,0.017259665,0.023542214,0.0046795844,0.012722446,0.012701321,0.0073420694,0.017410165,0.06064882,0.0076626246,0.009860401,0.0038522775,0.008603307,0.0032128212,0.076895766,0.00091454096,0.0046490305,0.036187325,0.091497146,0.005805883,0.0019253246,0.45480797,0.012064435,0.04611071,0.015894065,0.002035905,0.094434164,0.007228279,0.013282353,0.0034161885,0.010393037,0.0136968605,0.0076095816,0.006415148,0.019760888,0.0053935014,0.011504729,0.0018240538,0.0031331782,0.0006964784,0.1293193
23,LAML,0.0021044197,0.0021934581,0.2547188,0.062728316,0.015305637,0.0054044705,0.0056655942,0.0070926035,0.060230367,0.05686986,0.07862643,0.0037404224,0.00840418,0.005218826,0.0013972529,0.025674444,0.010672296,0.11518996,0.06079153,0.054828256,0.0064560184,0.004220941,0.015367473,0.06686857,0.057318404,0.012911422,0.0005927433,0.003598194,0.1819492,0.06291168,0.03608885,0.036654793,0.005987321,0.0037736364,0.053552806,0.10789648,0.30581337,0.014395616,0.014118307,0.00520936,0.0006800833,0.006671252,0.016785098,0.04124669,0.021556599,0.010884386,0.0028638556,0.005127957,0.028747337,0.015319747,0.012246137,0.005328519
24,COAD,1.472652e-05,0.00040012627,5.8247864e-05,0.000311151,0.6232988,0.00010510074,3.9619826e-07,0.0021578695,7.106893e-06,6.2602465e-09,1.414389e-10,1.9311273e-09,5.0264703e-06,6.628194e-05,0.00054503785,6.832281e-09,7.902961e-09,6.3726185e-10,2.3822253e-07,2.6003642e-07,0.00040663366,0.008637054,3.702523e-09,3.5844522e-08,1.3459609e-07,0.36398575,1.3730774e-05,0.0001131353,0.00011087557,0.00037376783,0.8064943,3.12618e-05,3.598947e-07,0.0010866235,8.774424e-06,6.243997e-09,1.414389e-10,1.9312365e-09,4.7902454e-06,2.7674896e-05,0.00044410818,6.8326766e-09,7.414453e-09,6.3726185e-10,2.382225e-07,2.547544e-07,0.00013256229,0.009504609,3.7032668e-09,3.5844522e-08,1.6804881e-07,0.18165262
25,STES,0.00028136795,0.0051940805,0.006362165,0.0014606074,0.06986526,0.006864891,0.013756844,0.01381535,0.011878161,0.0022674296,2.0119828e-09,0.0006072937,0.12605491,0.050911143,0.029476533,0.039647244,0.0020290264,1.0710269e-09,0.0017971373,0.0070340033,0.023978721,0.5038507,0.0005170534,1.7665841e-06,3.380106e-05,0.08231454,0.00027543888,0.0045013535,0.006095788,0.0018483863,0.17467819,0.011476119,0.011046782,0.0040736925,0.007967428,0.0040689595,1.9975348e-09,0.00012263207,0.07223956,0.03775199,0.038012795,0.0077598924,0.0014549785,9.0049473e-10,0.00027814234,0.003922716,0.006426829,0.549083,0.0010538467,3.7045595e-07,1.2950975e-05,0.055848118
26,BRCA,0.001171729,0.00059767975,0.55360174,0.02592717,0.0146826105,0.0013675988,0.022439314,0.014135017,0.015365202,0.019898904,0.0088768285,0.02901648,0.007214466,0.016572043,0.0009650978,0.010329154,0.0033402226,0.04827496,0.013947211,0.02781559,0.0057032304,0.008808609,0.0011466907,0.023244824,0.008900673,0.11665683,0.0026040843,0.000568474,0.59796447,0.03783051,0.024688419,0.0009990153,0.022400452,0.013516717,0.008809458,0.007620206,0.005717946,0.016464535,0.0021059616,0.023853108,0.0009618019,0.011797428,0.0030830172,0.078802526,0.006422353,0.017746562,0.0086445585,0.010573634,0.0010606801,0.009837984,0.0030288114,0.08289728
27,THCA,3.128935e-05,1.012932e-05,0.0007698205,0.00039941675,0.00023191613,2.1676697e-05,0.00043251374,4.7016696e-05,0.00014119847,0.00019950354,0.00758737,0.0015240036,5.354233e-05,0.00035484633,6.8101153e-06,5.283065e-05,6.573653e-05,0.0027557998,0.0056327637,0.00032256622,0.006757459,1.49607895e-05,6.97112e-05,0.967567,0.0045709773,0.00037922012,2.163285e-05,6.5878025e-06,0.00042843318,0.00021187111,0.00030842706,9.382154e-06,0.0004321116,4.260262e-05,0.00010230577,0.0001782158,0.005193949,0.0020233616,1.5456908e-05,0.00043178393,3.5204116e-06,4.2649634e-05,6.852913e-05,0.0011661763,0.0024275966,0.0003038903,0.0080544595,1.0423025e-05,4.4668002e-05,0.9765897,0.0015489538,0.0003332033
28,BRCA,0.0006618603,0.002032577,0.04015779,0.023565402,0.0046442784,0.016200257,0.015458485,0.0036845875,0.0045248442,0.004716102,0.08286332,0.0058124503,0.0019620338,0.0030386858,0.00061464764,0.0075340513,0.026829291,0.40508917,0.09004764,0.0776335,0.0029692277,0.0016869593,0.009465593,0.06216245,0.10448357,0.0021612027,0.00010095823,0.0017285327,0.041640293,0.023531344,0.0031670318,0.01366461,0.008371605,0.004083015,0.0051784674,0.0063677114,0.08855529,0.003772271,0.002692951,0.0030796467,0.0007362564,0.008834063,0.019695971,0.3764199,0.10551735,0.08976131,0.002015279,0.0017919512,0.009081618,0.054381028,0.124045655,0.0017858801
29,SKCM,1.0045895e-05,0.0007154798,6.6680436e-06,0.0001467964,0.0009831061,3.4265806e-05,7.2237985e-05,0.00031445015,2.1845088e-07,8.104896e-09,2.4121675e-12,1.06833955e-08,5.025717e-05,0.0021182525,0.005112623,3.2594187e-08,1.5538496e-06,2.3628105e-12,4.3476422e-09,2.0745981e-06,0.98877496,0.00069562794,1.8881579e-08,2.4325967e-12,2.2018671e-08,0.0009612697,9.077617e-06,0.0001565976,1.5133379e-06,5.3888944e-05,0.00042493816,7.678229e-06,6.744533e-05,0.00012062217,2.0532659e-07,4.590331e-09,2.4121675e-12,9.1269e-09,8.012037e-06,0.00051167543,0.0013641389,1.1960911e-08,2.3608081e-06,2.3628105e-12,5.045426e-10,3.2684616e-07,0.99646133,0.00013893507,1.0406456e-08,2.4325964e-12,5.6941465e-09,0.00067120034
30,ACC,0.9898267,0.0003667963,0.00010372178,0.00014811926,0.000286387,0.00024010312,0.00073539023,0.00020184806,0.00021625763,9.381736e-05,2.3078567e-07,0.00019980707,0.0032410123,5.6884783e-05,8.249025e-05,1.21216235e-05,0.00042662342,1.687356e-06,3.1730433e-05,0.00016376543,0.00060136215,0.00047178258,0.00041795618,9.96946e-06,2.6998392e-05,0.0020364074,0.99999344,1.341282e-07,1.9102528e-08,2.5448607e-08,5.3479546e-08,9.9476685e-09,5.69938e-07,1.0792202e-08,1.943281e-06,2.1425194e-08,1.694054e-11,6.328588e-08,1.8841309e-06,1.6676337e-08,2.7873381e-09,1.2565451e-09,9.801237e-08,6.0790345e-10,6.700298e-10,5.693046e-10,4.827584e-07,7.134337e-08,1.233515e-07,2.8932876e-10,4.802635e-09,1.0441007e-06
31,GBMLGG,0.00027908682,0.0004264577,0.0009138499,0.00032535396,0.006186925,0.00011574115,0.516503,0.002127516,0.00016819034,0.00023664311,0.0030156004,0.42881447,0.0016716999,0.0004931964,0.00025327975,0.0077335243,0.009206419,0.00046293173,0.001969728,0.0023023358,0.0007521848,0.002443315,4.845497e-05,0.0013447605,0.0012203533,0.010984967,0.00024362303,0.00020604387,0.0004908566,0.00017920323,0.013032518,5.6550634e-05,0.36310515,0.0013457646,0.00021450908,0.00029799307,0.0028779176,0.5635895,0.00077515916,0.00025687,0.0002298489,0.008945258,0.015395593,0.00027656773,0.00087862456,0.0013085457,0.0008207596,0.0036763137,2.568789e-05,0.00062218163,0.00033517941,0.020813866
32,HNSC,0.00031328155,0.039312065,0.19895759,0.019589107,0.042213358,0.0009355,0.0017038913,0.41208917,0.0028492878,0.0015483894,1.5518807e-06,0.00018004829,0.008218308,0.04645964,0.050219312,0.077198155,0.016322676,1.3252712e-07,0.00065768644,0.009492282,0.007951179,0.061016027,0.0004647309,7.4641525e-06,4.6324217e-06,0.0022945234,0.0005584404,0.014736702,0.1828569,0.026124295,0.01800964,0.00045003658,0.001058199,0.55230194,0.0026802076,0.0017045889,1.5506051e-06,0.0002072338,0.003839474,0.025023846,0.046532948,0.04849764,0.009946436,1.2347964e-07,0.0003664586,0.0072924537,0.00268436,0.052398767,0.00031294508,6.877737e-06,7.3139036e-06,0.0024006027
33,KIRC,0.0020286487,0.0022948827,0.020308,0.021251418,0.0070407228,0.0062464224,0.009464997,0.0036441158,0.11768705,0.47528663,0.0013700125,0.0022191196,0.028445391,0.009740988,0.003822296,0.03482746,0.011866479,0.0050269472,0.13830684,0.027338393,0.01460711,0.00656391,0.017457612,0.011248417,0.009759297,0.012146798,0.0015537876,5.14305e-05,0.0002715111,0.00034112437,0.00031563162,0.00024108186,0.00086114154,5.396722e-05,0.071102075,0.9171225,5.1110157e-05,0.0005802478,5.6374338e-05,5.477834e-05,7.6551245e-05,0.0005959302,0.00087762286,0.0001791368,0.001831822,0.00010095963,0.00153032,0.00025896446,0.00074825063,0.000114802184,1.46078255e-05,0.0010143021
34,KIRC,0.0009318569,0.00040224675,0.001083281,0.008178795,0.001043641,0.0006097183,0.0020068432,0.0017709035,0.11157918,0.84109163,6.341853e-07,0.0002078509,0.0019057144,0.002640357,0.0005426934,0.0007297079,0.0020443522,6.4286564e-06,0.0005689365,0.0013506197,0.004866557,0.0028865628,0.012084767,6.112642e-05,7.2352664e-06,0.0013982486,0.00091588526,5.7088806e-07,3.966788e-07,3.0320869e-06,8.220834e-06,1.5929282e-07,2.9218407e-05,1.70414e-06,0.03765512,0.96119857,1.2654026e-08,1.3414623e-05,1.5150327e-07,1.8487736e-06,4.1288564e-07,3.0778602e-07,5.025824e-05,8.23391e-09,2.146621e-08,1.9062111e-07,3.0121757e-05,8.7324215e-06,2.9317198e-05,2.9125873e-08,8.485817e-09,5.226429e-05
35,PRAD,0.002423165,0.0016721943,0.1934334,0.026719507,0.0009783045,0.003920707,0.0039499463,0.0009660337,0.028889904,0.0715751,0.10397152,0.005591186,0.0031870757,0.0018118478,0.0002855685,0.0025220304,0.0022966168,0.29305953,0.067082494,0.048248574,0.003896373,0.0014450026,0.006801942,0.071427874,0.049319036,0.004525056,0.00013932875,0.0011360343,0.19680963,0.029271625,0.0007197781,0.0037158262,0.0044052815,0.0010897166,0.026949085,0.028735526,0.09450044,0.0025828204,0.0047449544,0.002132907,0.0003681811,0.0032164317,0.0021561696,0.29885688,0.0938532,0.05934571,0.0023589113,0.0014130939,0.008994329,0.06717391,0.062405087,0.0029251194
