row_index,truth,gate_uses_non_eb,h0__ACC,h0__BLCA,h0__BRCA,h0__CESC,h0__COAD,h0__DLBC,h0__GBMLGG,h0__HNSC,h0__KIPAN,h0__KIRC,h0__LAML,h0__LGG,h0__LIHC,h0__LUAD,h0__LUSC,h0__OV,h0__PAAD,h0__PCPG,h0__PRAD,h0__SARC,h0__SKCM,h0__STES,h0__TGCT,h0__THCA,h0__THYM,h0__UCEC,candidate__ACC,candidate__BLCA,candidate__BRCA,candidate__CESC,candidate__COAD,candidate__DLBC,candidate__GBMLGG,candidate__HNSC,candidate__KIPAN,candidate__KIRC,candidate__LAML,candidate__LGG,candidate__LIHC,candidate__LUAD,candidate__LUSC,candidate__OV,candidate__PAAD,candidate__PCPG,candidate__PRAD,candidate__SARC,candidate__SKCM,candidate__STES,candidate__TGCT,candidate__THCA,candidate__THYM,candidate__UCEC
10,STES,False,0.0082685165,0.0045232535,0.0633365,0.0331382,0.012129314,0.004985548,0.011206931,0.008870421,0.026013266,0.033310227,0.020285964,0.013842103,0.07813347,0.0136776045,0.0034111417,0.014609733,0.008342343,0.08186494,0.14988528,0.01826555,0.01635137,0.008984714,0.022319457,0.0838002,0.0420869,0.21835713,0.010642775,0.009267246,0.06002882,0.033970207,0.003970852,0.0028912798,0.009508282,0.009467098,0.0327049,0.03508281,0.028523158,0.01489044,0.077205345,0.010039477,0.0026914785,0.012843996,0.005265128,0.09411653,0.14806055,0.011875008,0.008536876,0.0067763804,0.036822,0.06917066,0.0579279,0.20772085
11,HNSC,False,0.0062197307,0.010597289,0.032436535,0.11161877,0.043752376,0.010961774,0.006176127,0.088735715,0.036455363,0.024265636,7.9586226e-07,0.0010141613,0.047072433,0.084082186,0.1359284,0.014511603,0.019707229,3.9908036e-07,0.0035903188,0.051751178,0.033998765,0.21020305,0.011763841,7.174048e-05,0.0007280822,0.014356442,0.0018699557,0.006188719,0.028624117,0.086911336,0.04934428,0.0061721955,0.0046851533,0.095400415,0.024232086,0.020326393,7.998371e-07,0.0007415963,0.05408651,0.111476816,0.16528626,0.017667878,0.014928693,4.01702e-07,0.004614473,0.035783328,0.02968575,0.21552674,0.0069837295,8.888226e-05,0.0005240239,0.018849516
12,KIRC,False,0.006092002,0.017036011,0.13197728,0.054195795,0.00943217,0.004945944,0.023597907,0.01966979,0.28256062,0.16209699,0.0013219119,0.004370235,0.04743388,0.07482527,0.001866834,0.01832225,0.008947817,0.0034130786,0.016509112,0.024047516,0.01406534,0.020673139,0.02592997,0.0014479351,0.019891374,0.0053298664,0.0032919804,0.022422757,0.16806093,0.053598963,0.0069741313,0.004082821,0.019611772,0.016886296,0.29306975,0.13477068,0.0016880574,0.004760541,0.04519675,0.07000182,0.0016246352,0.019998917,0.010184291,0.004905128,0.017956134,0.016202822,0.009628285,0.024489438,0.020939944,0.0009472209,0.022829907,0.0058760927
13,PAAD,False,0.0045372965,0.0050155683,0.09882494,0.0076352875,0.06349453,0.003351168,0.0472062,0.062279254,0.011124215,0.0051409677,0.0012775811,0.005620431,0.061969776,0.033890273,0.011706587,0.14549433,0.20126787,0.0019727943,0.0135951815,0.05436444,0.00582516,0.1092786,0.013284109,0.0025080955,0.007477217,0.021858107,0.0013570099,0.002525245,0.09708186,0.0055155167,0.071937285,0.0018343373,0.046130247,0.057770055,0.009602587,0.0057265447,0.0010926987,0.0059609804,0.065622084,0.041079976,0.01247463,0.16100448,0.1981667,0.002188252,0.017309627,0.057601444,0.0055793864,0.09155834,0.008283434,0.0035495192,0.006268947,0.02277877
14,SKCM,False,1.5597047e-07,0.0002557596,1.7256857e-06,0.00024239594,0.00072223035,3.6959739e-06,1.3308656e-09,0.0007669465,4.0860265e-08,1.9156699e-11,1.1099503e-12,2.4375693e-10,1.0544614e-06,0.00013181301,0.0034223676,1.6405868e-11,6.668845e-10,2.9362962e-12,3.0998464e-11,1.267494e-08,0.9941306,8.5740234e-05,2.7353808e-11,1.1746208e-12,1.4489115e-10,0.0002355499,1.8075349e-07,8.924278e-05,1.1489574e-06,0.000109099296,0.0011275127,2.0450268e-06,3.3242826e-09,0.00029471517,3.2844607e-08,1.2811512e-11,1.1099503e-12,2.4375743e-10,7.3426156e-07,8.796376e-05,0.0020702558,1.6372969e-11,6.674813e-10,2.9362962e-12,3.0995498e-11,4.820854e-08,0.99593943,8.128001e-05,2.7353652e-11,1.1746208e-12,2.1251449e-10,0.00019625002
15,OV,True,0.005820883,0.0029226234,0.0982695,0.014896929,0.005778575,0.017543014,0.109295815,0.021376442,0.16717985,0.13910742,0.013904611,0.046022862,0.012765142,0.030696398,0.0014178307,0.025536656,0.0140379025,0.037646096,0.109212436,0.040527247,0.006976996,0.0107028205,0.013526531,0.015493641,0.028037494,0.0113042835,0.005820883,0.0029226234,0.0982695,0.014896929,0.005778575,0.017543014,0.109295815,0.021376442,0.16717985,0.13910742,0.013904611,0.046022862,0.012765142,0.030696398,0.0014178307,0.025536656,0.0140379025,0.037646096,0.109212436,0.040527247,0.006976996,0.0107028205,0.013526531,0.015493641,0.028037494,0.0113042835
16,KIPAN,True,0.0011274695,0.0047079455,0.15284207,0.01747879,0.10688658,0.0043301806,0.021157328,0.03324351,0.008500779,0.017429324,0.00021205508,0.009053726,0.09136405,0.054335076,0.023421079,0.06036265,0.022787908,0.00013694192,0.050211348,0.043538537,0.010965059,0.22252466,0.0037509017,0.0011665362,0.004012029,0.03445343,0.0011274695,0.0047079455,0.15284207,0.01747879,0.10688658,0.0043301806,0.021157328,0.03324351,0.008500779,0.017429324,0.00021205508,0.009053726,0.09136405,0.054335076,0.023421079,0.06036265,0.022787908,0.00013694192,0.050211348,0.043538537,0.010965059,0.22252466,0.0037509017,0.0011665362,0.004012029,0.03445343
17,KIPAN,False,4.4886474e-05,1.4468908e-05,0.0009863151,0.0005950012,1.695108e-05,0.00028708266,0.00011405512,2.9752784e-05,0.45639294,0.508729,0.0073095416,0.00015712345,1.4731716e-05,2.3518127e-05,4.378996e-06,4.8993785e-05,4.0745137e-05,0.011074855,0.001556284,0.00086251966,8.8380584e-05,1.1959502e-05,0.00013714559,0.0039011068,0.0074000936,0.00015805871,3.1240732e-05,1.3538528e-05,0.0008572993,0.00039725244,6.341724e-06,9.9114994e-05,7.6230914e-05,1.5005468e-05,0.43331465,0.53872496,0.0070373686,0.00015174814,1.1714299e-05,1.0993565e-05,2.9014209e-06,2.7602673e-05,9.161512e-06,0.010454761,0.001211656,0.00028263216,9.6861135e-05,8.876681e-06,9.42415e-05,0.0029342622,0.003999633,0.00012994304
18,BRCA,False,0.0007532689,0.00033305763,0.14732741,0.012910863,0.00032851842,0.002019086,0.0036062174,0.00077287236,0.0067296405,0.0064372947,0.2111388,0.008853217,0.0006193703,0.00031449017,5.0834573e-05,0.0041694953,0.0039459523,0.15296279,0.14999625,0.020400053,0.00091010594,0.00027803276,0.001847367,0.08623732,0.17553768,0.001520013,0.0002477772,0.0002799854,0.14226405,0.011090551,0.00046897147,0.0012595457,0.0043312307,0.0008285996,0.005568257,0.0051746126,0.33252242,0.01444083,0.00059445115,0.00040102316,5.6166955e-05,0.0037620582,0.0038750244,0.13869725,0.16750325,0.0155586675,0.0016988267,0.00022651859,0.00070870237,0.071993895,0.075232364,0.0012150444
19,PRAD,False,0.016221125,0.009756556,0.2025223,0.08639732,0.0064363577,0.0059626796,0.0150899775,0.011213812,0.06272103,0.02822242,0.012352851,0.013452691,0.020409722,0.008805355,0.0020655366,0.042955,0.022270191,0.05875164,0.0863689,0.04323195,0.013839756,0.007287861,0.04409444,0.11490554,0.044753205,0.019911755,0.010074174,0.0041196723,0.20625547,0.06648898,0.011036529,0.008445859,0.013505746,0.010592095,0.05586033,0.01588241,0.005999681,0.0120603135,0.02821939,0.012913207,0.002120475,0.054926697,0.020020494,0.056735743,0.08442497,0.05340056,0.01620777,0.009676158,0.03437312,0.17146057,0.016386665,0.018812954
20,GBMLGG,False,5.5631474e-05,0.00011751047,0.2694696,0.015237362,0.0029461987,0.002396004,0.007131019,0.0023379026,0.0054615275,0.006653764,0.11114599,0.013953972,0.0014003292,0.0010759131,0.0007113966,0.012162277,0.0018734985,0.021287253,0.120158955,0.066851616,0.0010965675,0.00094308896,0.00048203542,0.06526863,0.26137373,0.008408267,6.190881e-05,0.000101471815,0.2705786,0.017550586,0.0030648697,0.0040942794,0.0074830255,0.0021453253,0.0051818294,0.004962835,0.111935236,0.016331276,0.0012744934,0.0010323727,0.0006653064,0.012771452,0.0023227462,0.020290332,0.1126923,0.06993143,0.0008308565,0.0008411177,0.00050788396,0.060720507,0.26639473,0.0062333043
21,UCEC,True,0.0007713927,0.004247078,0.19737552,0.0067406227,0.033578854,0.0027689242,0.04516377,0.032663736,0.0055746683,0.0054529994,0.0012279788,0.021613562,0.00552137,0.003452564,0.004644352,0.13809519,0.1047949,0.0017778013,0.022856947,0.031284884,0.0008443304,0.03184873,0.0010792967,0.0047641424,0.0033443037,0.28851214,0.0007713927,0.004247078,0.19737552,0.0067406227,0.033578854,0.0027689242,0.04516377,0.032663736,0.0055746683,0.0054529994,0.0012279788,0.021613562,0.00552137,0.003452564,0.004644352,0.13809519,0.1047949,0.0017778013,0.022856947,0.031284884,0.0008443304,0.03184873,0.0010792967,0.0047641424,0.0033443037,0.28851214
22,GBMLGG,False,0.00078897586,0.0078986585,0.046587054,0.117979325,0.0050837183,0.006856412,0.30939734,0.015906578,0.055764955,0.03744374,0.0023240221,0.11870164,0.02004841,0.024461087,0.0043343985,0.011562215,0.014157046,0.007921104,0.016990727,0.049155615,0.0071423855,0.008931409,0.0050532967,0.007714911,0.004012081,0.09378283,0.00046960037,0.005384009,0.04990677,0.12594886,0.005442189,0.008481599,0.31834754,0.018129194,0.052172415,0.033006497,0.0021554714,0.11416231,0.017259665,0.023542214,0.0046795844,0.012722446,0.012701321,0.0073420694,0.017410165,0.06064882,0.0076626246,0.009860401,0.0038522775,0.008603307,0.0032128212,0.076895766
23,LAML,True,0.0021044197,0.0021934581,0.2547188,0.062728316,0.015305637,0.0054044705,0.0056655942,0.0070926035,0.060230367,0.05686986,0.07862643,0.0037404224,0.00840418,0.005218826,0.0013972529,0.025674444,0.010672296,0.11518996,0.06079153,0.054828256,0.0064560184,0.004220941,0.015367473,0.06686857,0.057318404,0.012911422,0.0021044197,0.0021934581,0.2547188,0.062728316,0.015305637,0.0054044705,0.0056655942,0.0070926035,0.060230367,0.05686986,0.07862643,0.0037404224,0.00840418,0.005218826,0.0013972529,0.025674444,0.010672296,0.11518996,0.06079153,0.054828256,0.0064560184,0.004220941,0.015367473,0.06686857,0.057318404,0.012911422
24,COAD,False,8.447133e-05,0.00064804783,8.1883874e-05,0.00056302705,0.42012885,0.0002489902,3.4321644e-07,0.002836063,1.4537447e-05,6.4104375e-09,1.414389e-10,1.931118e-09,1.1696191e-05,0.00015488315,0.0010298337,6.8308874e-09,6.4162324e-09,6.3726185e-10,2.3822261e-07,2.4838928e-07,0.0010350652,0.0102208145,3.7056822e-09,3.5844522e-08,1.214407e-07,0.56294084,1.472652e-05,0.00040012627,5.8247864e-05,0.000311151,0.6232988,0.00010510074,3.9619826e-07,0.0021578695,7.106893e-06,6.2602465e-09,1.414389e-10,1.9311273e-09,5.0264703e-06,6.628194e-05,0.00054503785,6.832281e-09,7.902961e-09,6.3726185e-10,2.3822253e-07,2.6003642e-07,0.00040663366,0.008637054,3.702523e-09,3.5844522e-08,1.3459609e-07,0.36398575
25,STES,False,0.0015198486,0.0076700747,0.00859297,0.002051041,0.04354404,0.012534744,0.015748836,0.019583542,0.015717616,0.0025067036,2.0090047e-09,0.00078443746,0.1604267,0.05372909,0.020922022,0.023863982,0.0034746323,1.0598605e-09,0.0019076471,0.008365947,0.02496643,0.51050586,0.0011619994,1.3212997e-06,7.998268e-05,0.060340565,0.00028136795,0.0051940805,0.006362165,0.0014606074,0.06986526,0.006864891,0.013756844,0.01381535,0.011878161,0.0022674296,2.0119828e-09,0.0006072937,0.12605491,0.050911143,0.029476533,0.039647244,0.0020290264,1.0710269e-09,0.0017971373,0.0070340033,0.023978721,0.5038507,0.0005170534,1.7665841e-06,3.380106e-05,0.08231454
26,BRCA,False,0.00079149776,0.0014796987,0.60102355,0.03197557,0.0075266794,0.0016239893,0.014704335,0.013413559,0.018228723,0.021053508,0.008581303,0.019297848,0.0074818353,0.008663738,0.0006881866,0.008788863,0.0023999172,0.026354125,0.012527131,0.017676033,0.0041514495,0.007068523,0.0010316268,0.016838245,0.008705038,0.13792507,0.001171729,0.00059767975,0.55360174,0.02592717,0.0146826105,0.0013675988,0.022439314,0.014135017,0.015365202,0.019898904,0.0088768285,0.02901648,0.007214466,0.016572043,0.0009650978,0.010329154,0.0033402226,0.04827496,0.013947211,0.02781559,0.0057032304,0.008808609,0.0011466907,0.023244824,0.008900673,0.11665683
27,THCA,False,3.5521163e-05,6.627317e-06,0.00071972224,0.0006030594,0.00026443196,4.545117e-05,0.00035737257,5.131622e-05,0.00013649931,0.0001240641,0.0069657075,0.0015397851,6.185428e-05,0.0002864957,7.2532966e-06,6.613793e-05,7.272463e-05,0.0033072424,0.0034045742,0.0004115631,0.0049238387,1.9050778e-05,0.000105433945,0.9710422,0.005119069,0.000322955,3.128935e-05,1.012932e-05,0.0007698205,0.00039941675,0.00023191613,2.1676697e-05,0.00043251374,4.7016696e-05,0.00014119847,0.00019950354,0.00758737,0.0015240036,5.354233e-05,0.00035484633,6.8101153e-06,5.283065e-05,6.573653e-05,0.0027557998,0.0056327637,0.00032256622,0.006757459,1.49607895e-05,6.97112e-05,0.967567,0.0045709773,0.00037922012
28,BRCA,False,0.0012858645,0.0015124258,0.036383655,0.018617019,0.0039271996,0.0073533906,0.014199762,0.00284581,0.0055919066,0.0057586813,0.09897579,0.007990109,0.0028305196,0.0024877002,0.0006388674,0.006277564,0.016410206,0.40633118,0.094623886,0.06617071,0.003945868,0.0016799234,0.008883647,0.08319459,0.09822272,0.0038609488,0.0006618603,0.002032577,0.04015779,0.023565402,0.0046442784,0.016200257,0.015458485,0.0036845875,0.0045248442,0.004716102,0.08286332,0.0058124503,0.0019620338,0.0030386858,0.00061464764,0.0075340513,0.026829291,0.40508917,0.09004764,0.0776335,0.0029692277,0.0016869593,0.009465593,0.06216245,0.10448357,0.0021612027
29,SKCM,False,2.3666717e-05,0.00050719274,7.018762e-06,0.00015791105,0.00084962166,3.7160615e-05,3.488554e-05,0.00040306197,2.1044067e-07,1.3221056e-08,2.4121675e-12,4.3221386e-09,5.1418352e-05,0.003032401,0.0036041867,2.3856026e-08,6.5085464e-07,2.3628105e-12,4.4545434e-09,1.9329286e-06,0.98960704,0.00058456766,2.1810662e-08,2.432596e-12,1.0812777e-08,0.0010970692,1.0045895e-05,0.0007154798,6.6680436e-06,0.0001467964,0.0009831061,3.4265806e-05,7.2237985e-05,0.00031445015,2.1845088e-07,8.104896e-09,2.4121675e-12,1.06833955e-08,5.025717e-05,0.0021182525,0.005112623,3.2594187e-08,1.5538496e-06,2.3628105e-12,4.3476422e-09,2.0745981e-06,0.98877496,0.00069562794,1.8881579e-08,2.4325967e-12,2.2018671e-08,0.0009612697
30,ACC,False,0.95389205,0.0009804434,0.00036491023,0.0007726757,0.0034582065,0.0010802164,0.0044728103,0.0011040593,0.00059978216,0.00031274426,2.8457052e-07,0.0013389138,0.009057087,0.00070871896,0.0006973377,0.000114409115,0.0051903734,3.101124e-06,0.0002355729,0.0010929367,0.0035916804,0.0026572736,0.0012697228,6.521193e-05,8.460593e-05,0.006854862,0.9898267,0.0003667963,0.00010372178,0.00014811926,0.000286387,0.00024010312,0.00073539023,0.00020184806,0.00021625763,9.381736e-05,2.3078567e-07,0.00019980707,0.0032410123,5.6884783e-05,8.249025e-05,1.21216235e-05,0.00042662342,1.687356e-06,3.1730433e-05,0.00016376543,0.00060136215,0.00047178258,0.00041795618,9.96946e-06,2.6998392e-05,0.0020364074
31,GBMLGG,True,0.00027908682,0.0004264577,0.0009138499,0.00032535396,0.006186925,0.00011574115,0.516503,0.002127516,0.00016819034,0.00023664311,0.0030156004,0.42881447,0.0016716999,0.0004931964,0.00025327975,0.0077335243,0.009206419,0.00046293173,0.001969728,0.0023023358,0.0007521848,0.002443315,4.845497e-05,0.0013447605,0.0012203533,0.010984967,0.00027908682,0.0004264577,0.0009138499,0.00032535396,0.006186925,0.00011574115,0.516503,0.002127516,0.00016819034,0.00023664311,0.0030156004,0.42881447,0.0016716999,0.0004931964,0.00025327975,0.0077335243,0.009206419,0.00046293173,0.001969728,0.0023023358,0.0007521848,0.002443315,4.845497e-05,0.0013447605,0.0012203533,0.010984967
32,HNSC,False,0.00035278828,0.04229473,0.20611808,0.019845143,0.06414497,0.0011368669,0.001604937,0.40331903,0.0035287703,0.002498275,1.5526512e-06,0.00018359117,0.009352363,0.043113533,0.03373045,0.0623299,0.008420407,1.3138427e-07,0.0007403596,0.008372376,0.017143063,0.06742634,0.00036117074,6.016816e-06,3.1600057e-06,0.003971993,0.00031328155,0.039312065,0.19895759,0.019589107,0.042213358,0.0009355,0.0017038913,0.41208917,0.0028492878,0.0015483894,1.5518807e-06,0.00018004829,0.008218308,0.04645964,0.050219312,0.077198155,0.016322676,1.3252712e-07,0.00065768644,0.009492282,0.007951179,0.061016027,0.0004647309,7.4641525e-06,4.6324217e-06,0.0022945234
33,KIRC,False,0.003072985,0.0032248509,0.027431417,0.035692573,0.011626505,0.013896695,0.011582329,0.006589651,0.13324921,0.31794122,0.0017859128,0.003196881,0.03522709,0.0131614655,0.0043814094,0.048474047,0.019561734,0.008241244,0.14811513,0.05794455,0.016894858,0.009489803,0.026115473,0.014416493,0.01420529,0.01448122,0.0020286487,0.0022948827,0.020308,0.021251418,0.0070407228,0.0062464224,0.009464997,0.0036441158,0.11768705,0.47528663,0.0013700125,0.0022191196,0.028445391,0.009740988,0.003822296,0.03482746,0.011866479,0.0050269472,0.13830684,0.027338393,0.01460711,0.00656391,0.017457612,0.011248417,0.009759297,0.012146798
34,KIRC,False,0.0020381133,0.0017429814,0.0022258202,0.016338455,0.0035878823,0.0018295503,0.0044884006,0.0036827712,0.19331263,0.71380776,1.2285672e-06,0.00040314792,0.0051896498,0.0049221413,0.0012030194,0.0018896114,0.0060112406,1.1459392e-05,0.00090900494,0.003472089,0.005326656,0.0049799797,0.019456029,8.4174084e-05,1.6925676e-05,0.003069195,0.0009318569,0.00040224675,0.001083281,0.008178795,0.001043641,0.0006097183,0.0020068432,0.0017709035,0.11157918,0.84109163,6.341853e-07,0.0002078509,0.0019057144,0.002640357,0.0005426934,0.0007297079,0.0020443522,6.4286564e-06,0.0005689365,0.0013506197,0.004866557,0.0028865628,0.012084767,6.112642e-05,7.2352664e-06,0.0013982486
35,PRAD,False,0.0012337114,0.0020252168,0.20242257,0.047465444,0.002318421,0.009623903,0.0035518575,0.0015632006,0.027592286,0.02869672,0.08884287,0.0082987845,0.0024224531,0.0023042364,0.0004188304,0.00524557,0.0040149787,0.25474232,0.062134445,0.07920881,0.0035998123,0.0020786321,0.00631245,0.081820235,0.06714119,0.0049210005,0.002423165,0.0016721943,0.1934334,0.026719507,0.0009783045,0.003920707,0.0039499463,0.0009660337,0.028889904,0.0715751,0.10397152,0.005591186,0.0031870757,0.0018118478,0.0002855685,0.0025220304,0.0022966168,0.29305953,0.067082494,0.048248574,0.003896373,0.0014450026,0.006801942,0.071427874,0.049319036,0.004525056
