row_index,truth,gate_uses_non_eb,h0__ACC,h0__BLCA,h0__BRCA,h0__CESC,h0__COAD,h0__DLBC,h0__GBMLGG,h0__HNSC,h0__KIPAN,h0__KIRC,h0__LAML,h0__LGG,h0__LIHC,h0__LUAD,h0__LUSC,h0__OV,h0__PAAD,h0__PCPG,h0__PRAD,h0__SARC,h0__SKCM,h0__STES,h0__TGCT,h0__THCA,h0__THYM,h0__UCEC,candidate__ACC,candidate__BLCA,candidate__BRCA,candidate__CESC,candidate__COAD,candidate__DLBC,candidate__GBMLGG,candidate__HNSC,candidate__KIPAN,candidate__KIRC,candidate__LAML,candidate__LGG,candidate__LIHC,candidate__LUAD,candidate__LUSC,candidate__OV,candidate__PAAD,candidate__PCPG,candidate__PRAD,candidate__SARC,candidate__SKCM,candidate__STES,candidate__TGCT,candidate__THCA,candidate__THYM,candidate__UCEC
10,STES,True,0.0037468222,0.003872299,0.024048606,0.029475935,0.014584404,0.0020632457,0.015071477,0.005412571,0.015308716,0.044762243,0.014602965,0.01921029,0.056653123,0.007824409,0.0021155535,0.011560548,0.009661234,0.04581558,0.1721154,0.02419999,0.022036172,0.008555993,0.009475487,0.07498189,0.036033,0.32681212,0.0037468222,0.003872299,0.024048606,0.029475935,0.014584404,0.0020632457,0.015071477,0.005412571,0.015308716,0.044762243,0.014602965,0.01921029,0.056653123,0.007824409,0.0021155535,0.011560548,0.009661234,0.04581558,0.1721154,0.02419999,0.022036172,0.008555993,0.009475487,0.07498189,0.036033,0.32681212
11,HNSC,False,0.019563956,0.010263435,0.08356461,0.19632779,0.048473872,0.010216084,0.006009062,0.085777186,0.03425851,0.017890792,1.9714948e-06,0.0009793965,0.035794348,0.09113298,0.13341536,0.020542169,0.018140731,5.578835e-06,0.0012103543,0.024247015,0.04416788,0.096123934,0.0064365556,5.3010226e-05,0.0006434538,0.014759953,0.007689855,0.008690317,0.0823624,0.18171078,0.052042954,0.0048789997,0.0056123,0.095385656,0.026219184,0.017974574,2.0036696e-06,0.00080364215,0.047379173,0.093670994,0.13993454,0.022616943,0.022197893,5.5930095e-06,0.0015341135,0.019106388,0.05348747,0.09184737,0.004815711,7.596263e-05,0.00043223606,0.019522976
12,KIRC,False,0.00563294,0.012840908,0.07565895,0.05735155,0.006627123,0.006332427,0.007680377,0.0152615905,0.44425777,0.1174002,0.00039017008,0.006045569,0.028902754,0.09513192,0.0011509852,0.0085363295,0.008259397,0.0037424031,0.013544466,0.01880212,0.011916193,0.021652803,0.020540388,0.0017700389,0.004770171,0.0058004633,0.0031975163,0.03537641,0.09388466,0.06948669,0.0037398455,0.008828404,0.0063761417,0.016285947,0.42170048,0.104144685,0.00034367986,0.004489952,0.040869795,0.06807889,0.0007287485,0.013566671,0.008234931,0.0053393203,0.012699689,0.011964274,0.0057878243,0.0335663,0.019221742,0.0009444169,0.003595283,0.0075476863
13,PAAD,False,0.0035661291,0.0056080604,0.15921979,0.0062083327,0.08872451,0.0048526577,0.023028215,0.06232875,0.0048478423,0.003386307,0.0009619501,0.007904531,0.03993865,0.03508406,0.011752794,0.10977705,0.21537264,0.002026372,0.015349191,0.030265246,0.008554297,0.10966555,0.017788773,0.00378183,0.005958989,0.024047516,0.0011471325,0.003371783,0.15907979,0.0057859956,0.10758432,0.0016923627,0.022210559,0.063335195,0.0035569186,0.0035847405,0.0007962,0.0074957586,0.04020041,0.033736754,0.013890632,0.12215959,0.21229105,0.0022442974,0.014908521,0.030650154,0.010090859,0.09483819,0.008326302,0.0044406727,0.0045092925,0.028072532
14,SKCM,False,8.070167e-07,0.00028593972,7.62963e-06,9.965729e-05,0.00050861767,5.750127e-06,3.290932e-10,0.00020360795,1.0500055e-07,2.8926318e-11,3.1569792e-11,4.3919077e-09,9.706124e-07,0.000520894,0.004524084,1.4799523e-11,1.1161232e-10,1.1755431e-11,1.1394913e-09,5.850943e-08,0.9936831,4.4293076e-05,3.0375345e-11,6.800926e-11,4.915287e-10,0.00011448947,2.134235e-06,0.00015802127,1.0503192e-05,7.500788e-05,0.0011209596,2.2155802e-05,3.3673037e-10,0.00010617043,1.16737645e-07,2.7967307e-11,3.1569792e-11,8.223884e-08,6.022478e-07,0.00047693448,0.004690664,1.4816402e-11,1.3240868e-10,1.1755431e-11,1.1394291e-09,2.1849726e-07,0.9931215,6.7558816e-05,3.0377496e-11,6.800926e-11,5.823991e-10,0.00014736099
15,OV,True,0.007097518,0.003081807,0.07844974,0.025742535,0.0075151836,0.018416889,0.15255184,0.017191216,0.08001975,0.07512605,0.030669084,0.12665196,0.031189233,0.024868151,0.0016569421,0.023068117,0.0137638785,0.044201553,0.10867582,0.038803164,0.006203548,0.0130448025,0.013309527,0.01803568,0.029877849,0.010788095,0.007097518,0.003081807,0.07844974,0.025742535,0.0075151836,0.018416889,0.15255184,0.017191216,0.08001975,0.07512605,0.030669084,0.12665196,0.031189233,0.024868151,0.0016569421,0.023068117,0.0137638785,0.044201553,0.10867582,0.038803164,0.006203548,0.0130448025,0.013309527,0.01803568,0.029877849,0.010788095
16,KIPAN,False,0.001167125,0.010169167,0.08900636,0.012601696,0.15436606,0.0061963033,0.024449104,0.025279287,0.008711251,0.023735275,0.000116822084,0.006487171,0.06770887,0.06237516,0.0281439,0.055388782,0.029528918,8.512256e-05,0.0846165,0.06576994,0.02045894,0.17746237,0.0032112773,0.0010964343,0.0036163325,0.038251884,0.0017361488,0.016486164,0.09457585,0.017597558,0.11680492,0.012413818,0.025892545,0.02540061,0.009577523,0.019167162,0.00010282315,0.005953405,0.07626816,0.044121318,0.024058811,0.065696485,0.02613357,8.555699e-05,0.0732264,0.057029657,0.014400735,0.22263703,0.004300797,0.000867173,0.0033457933,0.042120013
17,KIPAN,False,2.368369e-05,8.29163e-06,0.00057848595,0.0016760434,1.2767199e-05,0.00013470282,9.260131e-05,8.740141e-06,0.30032197,0.65102094,0.0029336256,0.00013990735,1.5119118e-05,1.0554389e-05,1.8145575e-06,5.173339e-05,5.8597507e-05,0.021657053,0.0023933563,0.0007927122,5.1745392e-05,4.132869e-06,0.00027159153,0.0048832446,0.012787221,6.937573e-05,2.4779374e-05,6.196777e-06,0.0005242193,0.001044383,6.6283856e-06,6.497125e-05,5.6477515e-05,5.1659704e-06,0.28178784,0.68158126,0.0030241893,0.000110514644,1.1842887e-05,5.8085698e-06,9.4559846e-07,2.4850748e-05,1.939425e-05,0.018331908,0.0020057082,0.00020760545,4.7917856e-05,2.1557748e-06,0.00022302194,0.0037056813,0.007116001,6.0511677e-05
18,BRCA,True,0.00076713646,0.00051141926,0.1942975,0.009669619,0.0005341469,0.0024117655,0.006099524,0.0006475277,0.010837633,0.008029565,0.1881559,0.008421704,0.0005586529,0.00042723952,0.0001661294,0.0035940188,0.0015484716,0.14742957,0.09923373,0.032788526,0.0009149729,0.00027010488,0.0016532025,0.0800758,0.19981578,0.0011403485,0.00076713646,0.00051141926,0.1942975,0.009669619,0.0005341469,0.0024117655,0.006099524,0.0006475277,0.010837633,0.008029565,0.1881559,0.008421704,0.0005586529,0.00042723952,0.0001661294,0.0035940188,0.0015484716,0.14742957,0.09923373,0.032788526,0.0009149729,0.00027010488,0.0016532025,0.0800758,0.19981578,0.0011403485
19,PRAD,False,0.01196908,0.012185386,0.16925965,0.0919605,0.008489115,0.0066540027,0.012994273,0.013685728,0.06498633,0.042073917,0.012618608,0.00793676,0.015903,0.00996754,0.0024270474,0.042052515,0.024809346,0.05618353,0.10595898,0.025088789,0.0129241245,0.012502327,0.044006564,0.1382924,0.03579414,0.019276328,0.0046199234,0.0032678556,0.18233027,0.063666135,0.015426628,0.0059023313,0.012866687,0.015051596,0.056770794,0.026116045,0.012514036,0.0052127843,0.017165123,0.014722528,0.0025790355,0.049292583,0.028977085,0.050616015,0.109082304,0.023438254,0.015938912,0.0170662,0.04571539,0.17650856,0.019454047,0.025698865
20,GBMLGG,False,8.798579e-05,0.00027623292,0.244531,0.011804531,0.0021912188,0.0027354723,0.009774131,0.0032465586,0.004306734,0.005404576,0.112109095,0.021623243,0.0012745454,0.0011741042,0.00096293713,0.0138683785,0.0030414138,0.01896274,0.13118516,0.08011323,0.00092848233,0.0011651524,0.00018541639,0.09903054,0.22120617,0.008810966,8.338826e-05,0.00018738955,0.24631542,0.0125077395,0.0019068295,0.005356264,0.011793881,0.0031443033,0.003922244,0.004690181,0.10735773,0.021782074,0.0011255161,0.0012115695,0.0008276819,0.013414332,0.0037047984,0.017140437,0.132219,0.09004764,0.0008734241,0.001047661,0.00014625819,0.09245916,0.22055009,0.006184949
21,UCEC,True,0.0004729449,0.0032263384,0.20380627,0.004557196,0.032564934,0.0025932621,0.05739484,0.03847463,0.0024866862,0.0031242725,0.001121386,0.02468291,0.0025925224,0.004206683,0.0049709817,0.115756184,0.08899577,0.001019785,0.016043492,0.042314127,0.00062626123,0.033261612,0.000633009,0.0034540412,0.005206096,0.30641374,0.0004729449,0.0032263384,0.20380627,0.004557196,0.032564934,0.0025932621,0.05739484,0.03847463,0.0024866862,0.0031242725,0.001121386,0.02468291,0.0025925224,0.004206683,0.0049709817,0.115756184,0.08899577,0.001019785,0.016043492,0.042314127,0.00062626123,0.033261612,0.000633009,0.0034540412,0.005206096,0.30641374
22,GBMLGG,False,0.00040593828,0.014333166,0.03393259,0.07967722,0.0067102313,0.00723242,0.37975934,0.014179755,0.014263546,0.039773937,0.0028959531,0.084597476,0.016485374,0.020831265,0.0024279929,0.00886964,0.010221486,0.006257428,0.017117592,0.029723812,0.009119733,0.00722491,0.0044364776,0.007963093,0.008559368,0.17300026,0.00034877565,0.011113913,0.0405195,0.07160852,0.007930057,0.0067619956,0.38065666,0.014598242,0.016575739,0.050161444,0.0027323412,0.08598368,0.01815259,0.020394815,0.0026257318,0.008078845,0.008206825,0.0055812504,0.025193809,0.03452492,0.01068967,0.0076713907,0.0034627211,0.0104974285,0.009139188,0.14678995
23,LAML,True,0.001756023,0.0018073479,0.3290087,0.054345842,0.013554093,0.0057624127,0.0070860493,0.006514372,0.033166856,0.031139867,0.09425139,0.0023482267,0.0084764175,0.0051033883,0.0012913687,0.031413496,0.01438499,0.09336577,0.05171359,0.04850585,0.0069572954,0.00399291,0.012773213,0.0529949,0.07723609,0.011049511,0.001756023,0.0018073479,0.3290087,0.054345842,0.013554093,0.0057624127,0.0070860493,0.006514372,0.033166856,0.031139867,0.09425139,0.0023482267,0.0084764175,0.0051033883,0.0012913687,0.031413496,0.01438499,0.09336577,0.05171359,0.04850585,0.0069572954,0.00399291,0.012773213,0.0529949,0.07723609,0.011049511
24,COAD,True,4.6025503e-05,0.00034711752,0.0004944764,0.0008657219,0.33799547,3.4801764e-05,5.383159e-08,9.4274925e-05,3.2969936e-06,1.0161364e-08,8.940671e-10,4.334782e-09,7.4869467e-06,0.00018767816,0.0003350864,6.583038e-10,1.2716275e-07,1.4537842e-09,3.4244215e-07,1.1428619e-07,0.0029196064,0.010931837,1.30437465e-08,1.4901758e-09,3.2343138e-08,0.64573646,4.6025503e-05,0.00034711752,0.0004944764,0.0008657219,0.33799547,3.4801764e-05,5.383159e-08,9.4274925e-05,3.2969936e-06,1.0161364e-08,8.940671e-10,4.334782e-09,7.4869467e-06,0.00018767816,0.0003350864,6.583038e-10,1.2716275e-07,1.4537842e-09,3.4244215e-07,1.1428619e-07,0.0029196064,0.010931837,1.30437465e-08,1.4901758e-09,3.2343138e-08,0.64573646
25,STES,False,0.0014762973,0.010766287,0.011794956,0.0018243563,0.06081926,0.009557591,0.016006218,0.025928266,0.019064814,0.0041222963,2.5344615e-09,0.0010669008,0.09918689,0.063581355,0.01912755,0.019896148,0.0056568105,1.2494043e-08,0.0022677772,0.010451246,0.036060944,0.5181893,0.0013371571,1.1861871e-06,0.000121003686,0.061695304,0.0004132073,0.0041594584,0.007634914,0.0013114233,0.09659049,0.0023344043,0.013400978,0.024360953,0.014014725,0.0039596646,2.5356643e-09,0.0009179834,0.070529856,0.06442398,0.025840743,0.02777098,0.0049266834,1.2600252e-08,0.0022141263,0.0076724463,0.035435844,0.50781333,0.000548097,1.839084e-06,2.644668e-05,0.08369743
26,BRCA,False,0.0006167403,0.0022837552,0.5743867,0.04284405,0.006591949,0.0024245526,0.032358617,0.011599272,0.0059986655,0.011638998,0.0092974175,0.037757587,0.010796981,0.006058242,0.0008084505,0.0066163493,0.0015134296,0.012113944,0.015945842,0.022612946,0.004510075,0.005894176,0.0008580732,0.01137907,0.006304181,0.15678991,0.001166589,0.0014166454,0.56988305,0.042559925,0.008361653,0.002950576,0.039662387,0.011248633,0.0053443746,0.010124917,0.00889649,0.061080992,0.010720995,0.007377184,0.0006253912,0.0086717475,0.0016782344,0.014329483,0.015332915,0.02608184,0.0035670637,0.0054269624,0.00071398565,0.011889396,0.0062779356,0.12461059
27,THCA,False,3.5291203e-05,1.5704625e-05,0.0004939426,0.000567979,0.00038169592,0.00010111611,0.00025230742,1.8740608e-05,4.738055e-05,0.00011332262,0.0029048633,0.0010455728,6.1535095e-05,9.518233e-05,4.954122e-06,5.2094823e-05,8.793659e-05,0.006998397,0.002111059,0.00045053352,0.0031437878,1.3143877e-05,8.72549e-05,0.97578037,0.004925857,0.00020990935,2.9764122e-05,3.7006575e-05,0.0005801137,0.00050247513,0.0004228447,0.00010205464,0.00027902398,1.770623e-05,5.8624e-05,0.0001383194,0.0039774263,0.0008318039,4.9330796e-05,7.105485e-05,4.653728e-06,5.3444583e-05,7.875902e-05,0.006861297,0.0019118179,0.0002778208,0.0033682117,1.1025137e-05,7.016961e-05,0.975068,0.0048478562,0.00034924745
28,BRCA,False,0.0013859189,0.001823877,0.122811735,0.019302513,0.0054522343,0.0036844984,0.010442689,0.003099425,0.005969643,0.0060111354,0.097210914,0.008276369,0.0024233086,0.0021302514,0.0006717047,0.010267922,0.01657785,0.21293007,0.16663401,0.08921833,0.0036292062,0.0021786373,0.0060308725,0.09367928,0.103479,0.0046785623,0.00033422819,0.0025554597,0.1373215,0.021923732,0.0049866247,0.0040428457,0.010392957,0.003115799,0.004386315,0.004072182,0.1001934,0.006727059,0.0017599249,0.0020265926,0.00063821283,0.013113612,0.018667135,0.21298002,0.1787495,0.07946398,0.0023642404,0.0026528114,0.0050242236,0.078207135,0.10079441,0.003506154
29,SKCM,False,0.00010363082,0.0018020159,2.6730493e-05,0.00035818192,0.0017798812,3.971604e-05,7.700287e-06,0.00064899214,8.486902e-07,2.8590048e-08,2.3916532e-11,1.0346375e-05,9.8239645e-05,0.007897198,0.006885936,2.7308952e-08,1.844902e-06,3.4630107e-12,4.4007873e-09,6.3155894e-06,0.9789642,0.0007032307,1.3063813e-07,3.9088724e-12,1.6113782e-08,0.00066478166,4.0003237e-05,0.0021347664,2.6281794e-05,0.00031994437,0.0020085173,1.2376756e-05,1.2318517e-05,0.00080356136,8.839816e-07,2.2149843e-08,2.3916532e-11,2.1832313e-05,0.000104065235,0.008782878,0.012047871,3.886157e-08,3.4379332e-06,3.4630107e-12,4.8727675e-09,9.068592e-06,0.9723943,0.00074712787,1.7484156e-07,3.908873e-12,2.3823599e-08,0.000530546
30,ACC,False,0.8774242,0.0020208333,0.000937472,0.0033860113,0.008128769,0.0018878134,0.013587693,0.001804738,0.0026229525,0.0005315522,4.213926e-07,0.0042356513,0.024278633,0.0020153841,0.0018515292,0.0003118862,0.011282755,2.9736793e-06,0.00045104732,0.0040405095,0.0043170135,0.0065715984,0.0037377672,0.00011736146,6.315824e-05,0.024390278,0.94502354,0.00096299447,0.0004322822,0.0019394971,0.002138596,0.00042493118,0.0050060195,0.00052523235,0.0017272709,0.00035078102,3.2606937e-07,0.001178353,0.015004825,0.0005154578,0.000559641,7.4483854e-05,0.0021210976,1.7179093e-06,0.00014763013,0.0013355644,0.0020720747,0.0021634938,0.0023111051,4.5489225e-05,1.0284791e-05,0.013927316
31,GBMLGG,False,0.00022046072,0.0002359236,0.000728438,0.0003544812,0.0055764723,6.303106e-05,0.34843957,0.002627724,4.347302e-05,0.00012805425,0.0019956012,0.60205346,0.0015035694,0.00047719933,0.000343711,0.003655244,0.013895704,0.0003543331,0.0012479394,0.0015979501,0.0005518303,0.0014693546,3.8320206e-05,0.0008879223,0.00065346324,0.010856686,0.00013472869,0.00010141772,0.00055257743,0.00033572986,0.0080049625,3.4911118e-05,0.3379751,0.0027466284,4.1940133e-05,0.00014229922,0.001646527,0.6046409,0.0014155313,0.00057321665,0.0003671285,0.0051705926,0.016589746,0.00039613707,0.0011701755,0.0016311465,0.0005238292,0.001517585,2.4184059e-05,0.0011373695,0.0004753498,0.0126503585
32,HNSC,False,0.00039102093,0.037951034,0.20452496,0.025619516,0.09856156,0.0011097696,0.0015840356,0.33691412,0.003972432,0.004355352,3.3136446e-06,0.00015256683,0.0041351835,0.068147406,0.041792497,0.057291396,0.0086849425,2.5422337e-06,0.00067929167,0.015603891,0.028267315,0.056061793,0.0004886175,7.999498e-06,0.0012894687,0.0024079734,0.00014656526,0.03493452,0.20168057,0.020370027,0.07181532,0.00085384765,0.0017018125,0.34910223,0.0023993885,0.0037048406,3.3128035e-06,0.00016757872,0.0035840007,0.08777608,0.059761763,0.060482327,0.010539127,2.5385777e-06,0.00083987607,0.020505706,0.020740299,0.044598185,0.0003029673,6.9962903e-06,0.001990838,0.0019893486
33,KIRC,False,0.0041994015,0.004396375,0.042104345,0.044700664,0.0106906155,0.013513959,0.01666807,0.00823856,0.12652805,0.16848251,0.003839483,0.0076320055,0.03247035,0.016646363,0.009061584,0.051919624,0.0138785355,0.009918492,0.21030068,0.095255524,0.019114232,0.010859623,0.02376881,0.020985587,0.016958447,0.017868137,0.0028238327,0.0033345069,0.038080685,0.030797217,0.0074276393,0.0052280542,0.015562027,0.005055164,0.11695018,0.3221926,0.0030186833,0.0062125283,0.03025813,0.012753583,0.007612856,0.045066744,0.0070025483,0.008211577,0.18767172,0.06658832,0.017565029,0.007969437,0.01553145,0.013831506,0.007829967,0.015424027
34,KIRC,False,0.001512613,0.0022618242,0.002032031,0.009869316,0.003989379,0.0017149727,0.003223479,0.0048691505,0.1376199,0.78728294,1.0597319e-06,0.0004826956,0.0040068794,0.004212743,0.0011813066,0.0022250875,0.007939473,1.1150641e-05,0.0011370076,0.002597301,0.003718471,0.0044777426,0.010250914,6.292283e-05,0.0001230902,0.0031966201,0.00053012045,0.000734114,0.001059236,0.0029822453,0.0015695762,0.00051169,0.0012951649,0.0024949762,0.07471983,0.89293,5.810928e-07,0.00023177601,0.0020235933,0.0023012243,0.0006405266,0.00066750805,0.003254323,5.9398976e-06,0.0007104328,0.0009081237,0.0024305843,0.0021678188,0.0042724307,3.841186e-05,6.009666e-05,0.0014597178
35,PRAD,False,0.0027206528,0.0019880154,0.06622289,0.029174559,0.0037877802,0.0059714536,0.003900997,0.00223445,0.022350213,0.057967387,0.11055495,0.010571183,0.0036705278,0.003414487,0.00069239526,0.0050861887,0.003809841,0.3413458,0.070178576,0.10547991,0.0043706074,0.0030661963,0.004352752,0.072023965,0.059439495,0.005624658,0.0026056569,0.0012713778,0.07016764,0.03870444,0.0038981573,0.0013472751,0.0040450078,0.0022330072,0.024307374,0.055805195,0.100019276,0.010673898,0.005433625,0.00339668,0.00073817384,0.006029806,0.0044197235,0.30341968,0.077995256,0.122293375,0.0052004545,0.0044556907,0.004245104,0.080091186,0.06053649,0.0066665076
